transaction_id,date,amount,account_code,department_id
0e7a6c5f-2f6d-4dc6-8b11-a644175c857c,2025-12-19,72144.59,1000,12
a6397af2-a763-4302-b4ed-3e3728affb8f,2025-12-02,48613.48,1000,4
fc4835a5-cd48-4062-9759-34bcc831ca87,2025-11-01,8558.9,2200,1
639a3978-28c3-4e9c-8b6a-9524dc10d004,2026-03-18,27146.57,2100,5
c812f432-2d10-4c35-8ec8-744961266685,2025-05-06,31320.16,1000,13
0ea7ee9d-09e9-465d-976a-f025146fc678,2025-07-16,28512.51,1000,14
4ff351ac-2b48-4be3-89ad-af1971efaaf9,2025-07-16,54902.67,5000,15
845633d0-3b7a-4174-a80c-dc6bed0e9ebf,2025-12-18,63888.96,4100,1
261db2d4-67a8-4dee-95a5-cb8ebb6c2c4c,2025-08-22,166.25,4100,4
28db9081-3ca6-4ebc-9359-de8513616eb4,2025-07-08,34250.34,2100,6
d21acbef-ceb8-4199-abf9-3326f265723a,2025-12-18,33754.68,2200,3
b83e1aa9-5710-4860-acbf-12dc5f538f7d,2025-08-09,68799.03,2200,3
e408e0e3-4719-4abb-abbe-aa8728faffdf,2025-11-17,74389.3,4100,1
36da5df3-0f6b-45f8-bf09-22f79257289d,2025-05-11,41828.02,2100,7
fb502b53-4ac7-431e-929b-d519b3fa5542,2025-12-08,2196.69,4100,15
e92660c9-0777-4704-ac0c-399a5fdcdc03,2025-12-18,19347.4,5000,4
83a87eb2-d4b2-45db-8752-9745dfc200ed,2025-07-15,29169.04,5000,9
22d40cee-2e73-4419-8361-46e317ade139,2025-11-01,59102.78,3100,3
e932d5bf-b268-4749-9c16-89dcc26527cf,2025-04-24,55833.01,3100,1
9e558521-f510-4bd0-9ff1-6d36d820f4f0,2025-08-11,38207.1,5000,12
cbdb43bc-d024-46b2-a7f6-99e0e4397d49,2025-10-23,37954.13,4100,3
5d70dd97-103c-4cbb-909c-49466aa6640f,2025-05-24,45837.16,1000,7
2115e6a3-ec98-4ddd-b083-d7bfc6d42c9c,2025-06-12,73042.03,4100,4
5294d567-c8f7-4629-affe-30757ae9bea4,2025-11-16,53169.3,2200,2
255c2578-8e7b-417b-9631-0d9dc8c30ae1,2025-12-20,68804.41,5000,13
665b770c-77d5-4e06-aea8-180b37de4af3,2025-10-19,40644.49,4100,1
f889e366-0420-46bc-8e6f-412c9ae066db,2025-11-20,40231.94,1000,6
5e4807a0-26ec-4d6d-8553-03a826aac330,2025-12-25,4964.58,5000,8
0f418c33-216d-4597-b4da-9827108a83dd,2025-07-28,42123.49,4100,6
6c3b39b4-1f5e-4688-8d7d-773e2111436d,2025-09-16,39163.48,3100,7
802be9fd-17d2-402e-894b-026febcb00d4,2026-01-20,12286.95,5000,14
20ec1609-44a2-49c1-9207-273f086833eb,2025-07-20,4112.05,5000,12
5773855e-953c-4c33-ad6f-ef00b1c58f66,2025-11-18,42366.43,2100,9
2f13ee98-1ee7-4cac-bc22-32c10d13f69d,2026-02-26,28817.58,2100,7
872a6c53-606d-4f34-8938-34a6ff52648d,2025-06-19,69053.47,1000,11
1e7d9dd2-0870-4a59-bc3e-3ed577fb2c9a,2025-12-29,42400.47,4100,13
1d019f25-2da7-474b-ad86-2f4817a5f440,2026-03-09,28484.65,4100,6
4e9b0538-0a26-474b-8e4f-1dcbcb83596e,2025-09-16,57026.5,2200,5
990bd97f-c2e0-45b5-a013-b9671b3da5c0,2026-04-06,50876.35,2200,7
e8526408-6e22-48fb-b58f-d9976debd31d,2025-11-23,36145.57,2200,1
12900247-1e63-48b2-abe2-922959e4587b,2025-05-01,6558.89,2100,13
6a99ed34-a678-4825-982b-95923d665930,2025-11-23,51421.2,2100,7
5dd66a76-7346-45ab-9235-fa98d585d0f3,2025-06-01,57677.35,1000,7
dff545e6-d334-4a55-a7af-5ce7e9210e2a,2026-01-29,40382.24,2100,1
0da55fde-f25b-4c63-ad41-7f48f1ec175c,2025-10-05,41625.56,2100,10
876274c8-3ad6-4b5a-8762-d9475ee9f410,2025-09-07,5575.57,4100,13
67209d14-de5a-4126-8fa7-a63987b1589b,2025-07-23,68733.89,2100,10
8a1651db-a42a-48db-b3f4-51bfa542da12,2025-10-04,55994.93,2200,5
a4128e6f-5416-441b-973b-06cd626a15ad,2026-03-31,49900.26,2200,10
79ecd892-bd7b-43fe-93d6-3f174174052f,2025-07-12,6133.18,1000,2
26d0c6d7-1938-407b-8be1-3c714f209e85,2025-09-29,6797.08,5000,10
5f2a9d78-6c79-46a6-a80b-797c1e24021e,2025-12-26,63425.79,5000,13
d1efeaaa-2266-43c0-b3e5-0b657203903d,2026-03-01,3119.02,1000,11
e82730ef-a09a-42ec-910d-a2c9f056cae9,2025-07-10,64442.5,4100,2
9601167e-253f-4c63-ac2c-3b19009c5fca,2026-04-19,68482.53,1000,13
7452b0b6-441e-43e2-ad51-097f2fd4befc,2025-11-06,17739.72,2100,8
c6f685b3-93d7-4676-8518-0d92fab48dbd,2025-12-16,6698.38,1000,9
0d971077-ef08-4737-a951-6a535e76074b,2026-03-14,3805.24,5000,6
7fc46ed4-abb8-441e-854f-374b42d45a0b,2025-08-04,42463.18,4100,3
e62a9718-add2-4fc9-b99d-ac8c21ff7f93,2025-05-20,68040.8,4100,5
d0969328-7ffb-4e57-9898-bf46b2b09d76,2025-11-28,66773.44,5000,5
6a47ddea-38af-4006-97df-e6ae3c7b8dc4,2026-03-14,46507.81,2200,10
a5dedbcd-4ddd-42c6-a0d5-288b7cd7b35b,2026-02-10,2674.35,3100,11
67c40ace-f434-4f03-a483-736240a40496,2025-04-28,44588.49,2100,5
2cb922d8-3fdd-41bb-92ae-39c17162e96c,2025-05-23,32740.36,2200,10
585dfa6c-bd4c-4da6-b89b-4e1a9e1c838c,2025-07-21,63954.81,2100,14
1eea8141-c3b7-40b0-8d89-cc324bb47448,2025-11-09,61137.92,5000,3
082499b8-925b-4f31-bf85-027efc968af7,2025-11-07,20221.6,2200,6
1572ff25-cfc9-4d3f-ab8b-f5d9d51573de,2025-06-14,32187.02,2200,7
801d1841-ce1f-4216-bed5-f3b286246b62,2026-01-25,32320.88,2100,5
8738de87-32d9-43f5-a0ad-a1695e4f0225,2025-06-25,27445.75,4100,5
1a2da758-1e79-4904-a3bb-275dda5e09e6,2025-05-29,70383.94,4100,7
3ec62dd0-7e5d-409e-bf8a-65c56fe95a94,2025-10-15,13486.55,3100,11
c23a731a-42f0-4fd3-928f-fc1b41523a5f,2025-07-07,45463.85,1000,12
09a50812-e4ab-430b-b317-60c0e5b1183a,2025-07-22,58477.71,2100,8
649ff41e-ef79-4ff3-8542-19ed3f84f1b9,2025-07-08,51829.14,3100,5
527d2a2a-6fd2-493b-9ce0-7c21eccfc3cc,2026-03-25,45569.98,3100,4
e8c8ef32-acb0-442e-a52f-bd202153a634,2025-04-27,66228.35,3100,2
189ce41b-cbdb-45c2-bac8-b1aa0c6383b9,2025-06-20,10410.35,1000,6
a8da5360-df3a-4815-b2e5-12258934a276,2025-10-18,38610.67,4100,11
37d323d8-20cb-4c78-b16a-e3b46b28e6b6,2026-02-02,12551.94,2100,11
8935ef3f-08d8-4369-9110-b26e12a09c60,2025-12-30,58771.39,1000,13
160bf3ae-fd5d-40bc-a894-c79ee4e523d0,2026-03-22,51392.75,5000,15
434086ec-48fe-4487-83db-e01feb0d377d,2026-01-02,42954.01,4100,14
03385527-6594-4522-8c9a-00ef413e5c66,2026-02-04,66369.25,5000,11
ff77de4a-06d4-41ee-ad5b-159e4bfba0f1,2026-01-19,8601.0,4100,11
c31935f8-e133-44d5-ac50-1b3d3abbd637,2025-12-09,9105.14,5000,10
a781c283-59d0-4c16-ab47-b72457a02d27,2025-12-14,22851.15,3100,12
afc06b0e-f6e3-48ea-a756-016fa6f6a211,2026-03-07,9049.46,2200,14
c9ad4f39-dae0-43a9-8a59-15c86a6bc619,2025-07-11,44679.14,4100,5
b63f15ad-9f62-4533-a186-f16836ff3e1f,2026-01-10,15768.62,1000,7
38bb1ce9-9f7e-450e-9f0c-96913a42874a,2026-02-12,74740.95,4100,1
3636426b-bbcb-4871-b95c-1cab9ce13399,2025-10-28,743.99,2200,10
2e5976e5-ff60-44e1-9561-11b72bf3edcf,2026-01-24,5038.0,4100,1
76610360-1f0b-4740-a97b-e88e25b1dc88,2025-10-15,62247.44,5000,1
e5bb73f6-7e8c-4d10-a7d1-4a5a93af230f,2025-04-25,9818.01,3100,7
fcd9cfe2-406c-48bd-9e83-67730d23ea40,2025-05-24,41267.75,1000,15
ee6132f8-7f81-4e61-a0fd-35ac9d081c15,2026-02-16,59947.02,1000,13
ab7f6ab9-0218-446d-aa36-608cdccf27b2,2026-01-12,74739.07,2100,5
5007443a-5cbe-4482-b00d-133edb642065,2025-07-21,57712.57,3100,13
2fab2cf3-c74d-442a-9201-c0f2f9d4539b,2026-03-28,40950.08,4100,4
660b03b1-2f1d-47aa-b0d5-a0ebffb5daec,2025-11-13,2159.35,1000,15
bc02a5a8-1baf-4073-aedd-e5b4751a0851,2026-01-09,6608.58,4100,1
88154920-03ca-4cde-ad4f-788affb563c4,2025-09-22,22023.49,1000,6
9f1fe9f3-aa6d-4bc0-9e2c-99982a86d2f8,2026-03-10,32605.39,3100,1
8101f138-2225-4786-bf83-68e3236d188b,2025-12-31,64556.12,3100,6
639c4ddb-ec31-49ee-abd6-a4e925f8f339,2026-04-15,72577.8,1000,14
abae7b6b-b6ba-45ee-8ddf-c9b09ab5dcd5,2025-08-04,72852.0,3100,14
f011427c-37c4-4c23-b2da-f944282a213c,2025-05-04,46765.14,4100,4
d1051746-df56-48d5-86d4-14fce344f514,2025-05-23,51076.23,1000,13
e50bc14f-e934-484d-8bf5-d92c01a53d3e,2025-11-28,35882.55,2200,8
7268535b-712f-42b4-8f00-8eb35cb1aca0,2025-12-04,7581.99,4100,3
c84a1c11-f8d5-4d27-9f56-56f62b01653f,2025-10-28,8766.44,1000,8
5d84236b-3535-40ef-86a7-300e5f171bd8,2025-12-18,64436.32,2100,15
623cd621-8dda-4a37-ac7c-f042b3bd5253,2025-08-21,5236.13,5000,5
20ccd0f1-91b1-47f6-a813-6ad4b509ac59,2025-05-31,49397.81,1000,15
532bd4d6-ff15-4c00-8840-c5dac1b7ff41,2026-04-08,13199.11,4100,4
f4a276cf-3b36-4ef9-b0f8-353dac7ed659,2025-09-13,29422.92,4100,10
ea424c32-168d-45c5-9bd6-96e1f7fa6f0f,2025-08-27,9120.54,2100,3
8b9af2de-3f04-4ff3-af40-d8ea913aaf68,2025-07-26,6257.9,1000,8
5b718721-b35e-449e-81e9-4a2a152e52b1,2025-08-28,67602.11,2200,6
63ca0d84-487e-42ce-ac54-032fed276c7d,2025-12-07,57393.31,2100,7
12c2867a-ece8-40a3-97c6-d09f6780bc4c,2025-09-23,17454.31,1000,14
a3c2f934-bd40-429d-94f6-1665c8564c71,2025-10-31,46223.43,5000,4
d0339062-79bb-463c-8155-9151cd1e4620,2025-08-12,30410.04,4100,6
13458867-d563-4b9e-8bd9-a1cef903d545,2025-11-19,65861.53,3100,7
391146af-f901-404d-8ffb-9911c75f4c2b,2025-11-06,56929.82,2200,2
1bffbd92-b730-45b6-87b1-96be8ec38ce2,2025-07-28,68716.3,2200,2
e7645ae5-0355-4269-a869-3d8ae9887323,2025-12-07,12725.36,3100,2
85b61a21-6def-4f38-ab57-9074d470edde,2026-01-31,17074.87,4100,1
c9bf8685-89de-477a-b951-6b4413017fee,2025-08-16,47562.61,2200,1
c25ed287-2fa6-474a-ab43-5e027075ac8c,2025-08-16,46349.29,2100,4
2e0bc12b-5e83-4669-8609-83af6fa2cff0,2025-12-30,16042.29,1000,6
34a8320c-b2cd-4ebf-91ce-13afee6ffa45,2025-12-12,31748.28,3100,13
37deea42-6d8c-47c5-ac51-d5dfa3b3cd61,2025-10-16,38108.66,3100,15
debd2303-2a51-406d-b1c5-248dab941e60,2025-09-09,70249.68,1000,4
31e37bf4-8216-4822-9d1e-9f5b706db0f7,2026-02-10,16784.8,5000,9
d8602ddd-3433-4a99-99e5-58574021acd8,2025-04-20,45590.29,5000,4
e799df3f-321f-4c5b-9d3a-40e0ff322d83,2026-04-02,38405.97,3100,14
03dd0999-8e91-40b8-9699-d1e0a6a90c50,2026-03-21,32668.68,3100,3
372c9c12-3fb1-4036-a131-150c8811331a,2026-02-09,63645.96,2200,5
1e6ea527-4632-412f-8fbe-70eb5be6c60c,2025-06-13,60655.81,2200,13
9fd4a060-6f35-4727-b62c-cf163a4afdb9,2025-05-26,72828.64,1000,9
3e87cfd7-35bf-4619-9d4f-886c74566025,2025-06-01,73035.0,2200,11
1af9d108-34b4-43a0-87d2-04037ba1e8dc,2025-06-20,14005.39,5000,2
d2c68677-4e31-480c-b055-6d0122c9b2f0,2025-09-04,40077.19,1000,9
d3d7c8a9-0aa7-47d9-bb89-970d8def14c3,2025-10-07,44096.5,4100,15
5a850070-72bb-4264-adf2-d7300f9ae529,2025-06-30,69680.15,2200,4
11bf6343-5f31-4913-ae0b-79f1e6dea923,2025-05-02,41914.51,5000,12
93469500-2bd2-4ef4-a002-4881fa6ec267,2025-10-15,32949.68,2100,4
8fae29ee-da50-4ab0-9564-d9135d8635e3,2025-11-13,18607.96,4100,11
e7826f6f-e852-4231-958c-44699f075047,2026-03-07,64502.23,4100,5
8c0e4eb1-ad52-4bc6-8514-5d0b3ba6e1bc,2025-07-17,74992.01,5000,11
a0154821-7ebd-4910-ae11-3b079595ed8d,2026-01-20,12091.39,3100,14
3e6f75e6-d1b6-4e49-993b-86988392482a,2025-07-18,36921.24,2200,11
c5bf76ee-8ce1-4106-899b-2dc7f728d8f6,2026-04-06,33754.63,2100,1
c909b7f5-9c2b-4a80-8cbf-2fec8a194c5c,2025-10-27,56607.87,5000,4
40eb7b9a-a17a-4495-af83-b6370701f476,2025-12-28,39864.49,3100,15
4db3454d-d99b-46ad-8d48-d08dbeb35175,2025-11-01,33301.54,5000,8
35657b2f-c8ae-4c45-afe8-c3190facaa04,2025-09-07,46247.5,4100,3
3da0eb60-95c7-4975-824c-8fc2e27df69b,2026-01-16,39784.06,5000,8
db61ccfd-00c5-4cfc-ab74-f9634c1fb19c,2026-04-08,5655.74,3100,15
0297fb44-86d0-4408-b759-1efc27e9f2bb,2026-03-06,66550.17,3100,2
11c9177b-bd86-401e-ac80-1fb1e15f6ada,2025-11-07,36141.62,3100,9
28a2cfa3-037c-4fbb-85d3-a2a4d2027f96,2026-02-05,13146.6,2100,1
740ca243-c630-459c-a8fc-141386fa0b00,2026-03-13,56521.85,5000,15
738ecbf1-6947-4cb0-b600-feed7076a652,2025-04-20,46651.66,3100,6
9086e9c9-c001-4f13-8b84-1625fa5be4df,2025-11-16,5456.01,3100,9
5137ce80-289c-47b6-9f23-8ce3475befba,2025-09-10,39687.43,3100,14
f5feebad-d381-4944-9ea2-5a78429bf16a,2025-06-08,48698.76,4100,11
bc8fed52-1425-4554-9f42-d63ee96ce697,2025-06-30,30227.97,2200,9
7d0129cf-b82b-45fd-9e03-e99fa5f400e7,2025-09-10,51596.86,2200,6
fb36925f-055e-42d7-9e5b-1516457a7cc8,2026-01-31,53730.53,2200,8
92238705-a06f-445d-aeea-edcb165337e2,2025-12-03,26024.61,2200,4
7126e9a1-065d-49ff-8caf-a1a4bfb5ee99,2025-05-20,31679.8,4100,5
a4ce785c-2032-47e0-8dc6-f2606f4943ac,2026-04-18,34777.75,4100,2
6e1ddd87-ef62-4471-889c-d0765b3c6db2,2025-12-18,6561.94,2200,9
2598d700-7cf2-47d1-b13d-8c6d3858120c,2025-12-13,53600.73,2200,4
3b4fe30f-7aa0-468c-8e7e-f915ec31810e,2026-02-22,69456.81,3100,13
404526ba-538f-4c83-a297-8b506db07176,2025-12-09,36142.47,4100,6
bad005ee-7ecd-4a3c-bdba-be6a84cd672b,2026-01-27,58006.24,4100,15
05595afc-504c-4bac-b63a-6cb05dbf87ec,2026-01-24,38025.06,5000,5
9f4f0f69-888a-498a-9b4b-7b8c6890045f,2026-01-21,58206.7,3100,12
ddb41d8f-e17c-43b2-a1d5-8d91d28f1ab0,2025-07-21,61769.19,5000,8
e2e83935-92bd-46e5-bfb5-dd7169605889,2025-12-03,11338.53,4100,4
8a18aefc-1cfe-4e9e-85aa-b2cf0612b65d,2025-11-07,11652.17,3100,5
0eceb004-4503-447a-94e5-44d3a5888445,2026-04-11,59936.61,5000,3
b7669037-df5c-4551-8131-8b1042e84d46,2025-09-12,15350.21,2100,11
3caa1e26-a50a-41f3-aee9-c87de489b4cc,2026-01-06,2427.11,2100,8
aea56b98-d97b-4093-a554-059d5f0c04e4,2025-05-02,49786.61,3100,9
adfc076a-4ac7-401c-b1da-2ba1862c7d91,2025-06-29,16404.51,5000,15
f8a8e377-44bf-4c7a-952f-0e455d3da476,2025-08-08,39331.88,4100,13
4992d244-74ea-4ab8-b0a4-4d6db1f1413e,2026-02-11,29511.28,3100,13
26a2dacf-ada0-4389-93a5-301f2f6d271c,2025-06-22,17971.63,2200,13
539ad85a-6643-4dff-b2fd-7dc941de0870,2026-03-27,47663.07,3100,5
7b2b1820-0457-4216-8dce-cfd9296193a6,2026-04-09,6055.05,5000,9
fcef3586-384b-4640-ba29-9089fbdbc157,2025-08-09,74594.64,4100,11
e709eb52-f990-4f22-b597-6f9e92a6aab4,2025-12-08,31571.17,5000,8
ea4b3520-f239-4eb3-b805-2f8d82756aa4,2025-04-25,69739.35,2100,13
f4cbfdba-691a-412f-a6e7-20ededfd2896,2026-03-02,34451.99,5000,11
4b0f259a-aef6-4d36-8e32-46aa50ecabb8,2025-12-31,35936.46,4100,10
09628cd9-d9fb-49c7-b84e-79ec1e98e93e,2025-12-03,34301.22,2100,12
46e82fb2-0a53-4be5-9f10-b2156e4aa502,2025-08-27,3623.31,2100,6
1caa32c2-3054-42c1-90ce-48b57fe5fb0b,2025-12-25,8141.47,3100,5
875bd237-3758-4841-9472-5008af741609,2025-11-19,67657.13,1000,13
b10859ff-a655-45a4-8a8c-d2c6042e0b69,2026-01-01,37507.65,2200,15
cd8bbee2-ddac-40f2-9b78-094a9ab8b70d,2026-04-01,12031.24,1000,10
530682ef-4bf7-48fd-94d7-bf874c26663c,2026-03-16,45914.35,2100,4
d0b1782c-1b20-4bea-a577-ed6d1222aeaf,2026-03-15,22291.09,5000,12
aa6bc5a9-42b5-429e-947a-28ae259de970,2025-11-11,1326.51,4100,2
ec156658-3ae5-45b5-8d91-445cf617550b,2026-01-24,31066.9,1000,4
6c4eea7a-5ccb-4936-880f-c72c10d61ee7,2025-08-31,68883.53,4100,13
243690b9-21a7-4bf4-b4eb-793be10e9cb5,2026-01-06,39025.05,3100,13
fb53b4f7-9f8a-4387-af2b-93a6f0b497d8,2026-04-10,5974.0,3100,13
f102b948-4433-4a4a-8ee0-dd111b705525,2025-05-10,18534.13,1000,1
068b3102-679e-4021-a535-9e56f9cbac29,2025-07-23,1786.07,2200,13
19260c4b-ba27-41dd-8739-59aa8615b35e,2025-11-01,45.36,2200,14
36461661-e0c7-441f-b76f-ebea142577ef,2025-07-23,6935.51,5000,14
1b153e06-4a85-472c-b72d-b1ed3e34732e,2025-10-03,42297.17,4100,12
9d44424c-f3ea-4ef8-9f7f-20641a00269f,2026-01-07,7945.68,2100,6
bfdeae96-2367-456d-8a29-49800c235533,2025-06-16,18681.04,4100,8
a3000cd9-7289-4f3a-a17a-eea9d46c11f7,2025-11-24,48602.59,2100,5
ec189f74-4f29-4194-9a9a-855fd9645c86,2026-03-26,7893.22,1000,8
2629e967-da61-4efe-9200-31b88fe14009,2025-10-21,38033.97,2100,14
3d0fb953-f2e4-4ff9-bfa1-53ff9107e483,2025-06-17,44498.59,4100,9
a78428ff-04d1-4ea8-8070-93fb025d8356,2025-11-13,68127.02,4100,5
bc968551-3c1b-4fef-bb70-47e15d640ae0,2025-05-19,43532.78,5000,1
82e216f9-41cd-49a0-adf8-4215653c8d62,2025-12-05,47217.66,5000,3
ff75b0f3-0604-4623-8f4b-ec9f34ce662f,2025-10-06,60131.33,5000,6
3743ccb5-cfc2-403f-9b4a-d02d7b705507,2025-07-25,53396.47,3100,14
36e4a877-a1f7-41a1-8859-93d25b9abb15,2026-01-11,33112.36,4100,7
1e5e64f2-2679-4b46-8ec1-dea5b011a7db,2025-05-02,34708.13,4100,3
168bddfd-b2a2-49c3-b5e4-1d48a2f5ae03,2026-01-17,7128.0,3100,11
9d95460a-e4ec-463e-bb60-673a14ef1c81,2026-04-18,63031.82,5000,14
2e515fc1-707f-411e-863d-5a1b900ab1c0,2025-11-04,47456.84,2200,15
ee1685de-3505-4f90-8a16-d81b5ad2d2a6,2025-09-03,41766.31,1000,7
7cd81c6f-4343-473f-a4f8-3ba788af2eb8,2025-10-05,6469.2,2100,4
a86ae1b4-3f43-4c02-90ea-1a1c08b56597,2025-10-20,54686.2,3100,7
4f46c567-91ea-48f0-8a6b-63c20a408813,2026-02-15,35662.25,2100,7
0f0f6076-0a92-4a3a-84fd-47ba1b041d09,2026-04-16,69980.14,1000,3
61d0b5d9-e5b0-4da2-ab04-2b6acaa7133f,2025-08-03,8399.38,2200,5
30c0b0e7-9fb1-4ea6-82d0-60eadd67ed48,2026-03-27,13873.92,4100,11
84ab5f7a-b183-48ad-8a55-cf25c991d86e,2026-04-06,67645.73,4100,3
b3c47b5f-c9ad-4ae1-8810-82bb99b11daa,2025-11-25,64798.37,4100,14
94216581-2c19-4a2a-a21a-4472567d01e2,2025-09-12,62486.25,3100,7
fee37545-92ac-4edb-b806-14904c99f916,2025-08-14,35588.47,2200,12
f04fde63-82c9-4f71-a1d8-73a19c748f23,2026-04-07,37478.03,1000,4
2f2553d6-28dd-48bf-960a-c2c33dbd55c9,2026-03-20,1959.67,2100,1
f7c163b5-1124-4f4f-9b13-1e877a02fbca,2026-01-03,47621.17,4100,12
bcc5a7b0-c6f4-4837-8ce9-e0fe2baff707,2025-06-29,33119.08,4100,10
4c4aa5a0-486a-4080-9740-00f529fb0e01,2026-03-22,37522.35,2200,9
b397ee98-cb3d-47c4-b205-87013b69d990,2025-11-17,69518.46,4100,8
ef203e95-014c-4fcd-8f7b-0f7e3fbea1f6,2025-09-02,43212.3,1000,14
e55ee8ed-d43b-4c4f-8658-0719db8499fa,2026-04-02,18628.02,5000,2
8b472f1f-986a-485a-8424-514f24f917ff,2026-03-18,1901.22,1000,6
0c85bca3-4676-40ea-abf2-f6c987f197c8,2025-07-26,25863.24,4100,12
4ba7e996-77f4-4f67-94d0-7c709c6371d0,2026-02-01,30104.93,1000,1
8e1cc485-1257-489a-80c9-74af521f9bbd,2026-01-25,64152.23,3100,13
d44ec06a-dff9-43a8-b7a0-290742f64315,2026-03-17,68249.31,1000,6
6980491c-e667-4e00-9723-df86e282d48e,2026-03-19,2666.22,3100,12
640aa08e-fad1-45dd-b3ee-a8e078b0fe3d,2025-06-23,53186.31,1000,13
a7dcda35-4561-492c-9826-e8ca60914b7e,2025-07-02,10354.94,1000,12
46fa2bfa-b1c1-4c79-89e9-219fdacfabc2,2025-11-01,53988.65,2100,15
e29ee1a1-04fc-43d3-8de2-8f1a0edecce1,2025-05-16,53791.65,5000,10
00bf4099-7b7e-46af-a67b-ce7578ff91a3,2026-03-21,54411.99,3100,6
c4f7e5af-18e6-4163-8a8c-c456ca0f5fb7,2025-12-10,12092.35,4100,13
2495d7e0-603b-47d9-be69-cfe63f30ecdd,2026-01-06,55064.58,2200,11
0d3552dd-0eb7-4b0c-a6ee-e80bf32eec3c,2026-01-15,13408.12,1000,8
92c5dc21-4365-4712-906a-a374a82c0e27,2025-09-16,22289.5,5000,7
4b4794dd-3ae5-4735-8b65-b609cdbcd86c,2025-11-09,2932.37,2100,9
8fa0285f-98b0-417a-b936-2d5fed52feda,2025-04-25,55631.53,4100,8
09812ce7-fe5c-400c-b5aa-492675048288,2025-06-19,29658.78,3100,6
23cbed8f-b7c6-40cb-b890-8ce48956fc94,2025-09-06,22791.06,2200,3
acaa0e53-cf2d-4279-b5c6-c8722ce1bb4e,2025-12-19,27111.24,4100,11
42989d49-43ac-4b83-a9cb-7dba749816c8,2025-06-30,65536.29,1000,4
71e54d9b-898b-434b-be16-1125c504dda8,2025-06-27,14784.8,5000,8
971b849e-a803-4e7f-aee5-8ef3c9f6da65,2025-05-01,71195.57,1000,4
88c67e73-fb9f-4dd4-9076-7b20d5242cb4,2025-11-06,21867.22,1000,5
16b17eef-c754-4bc5-a58c-4999779aecca,2025-11-16,2722.11,1000,14
768ff275-4c66-4eb9-b33b-4372259755f3,2026-03-09,762.94,3100,12
2401701a-e095-4575-b0a0-3771e7a87c7b,2025-10-18,39961.43,5000,11
e02b8509-44e4-456d-bf5f-d26b99ee4e55,2025-11-25,57784.96,3100,14
e7320d1a-4296-468b-a0d5-71424a70f6e4,2025-07-15,11350.02,5000,6
b0ffd973-a836-462c-8376-abd4bac8a099,2025-05-07,15806.45,4100,12
60da996e-5f69-4487-a751-b85917ac77be,2025-06-22,5917.92,2100,6
9bee5d0e-a174-405e-ad94-4bf214c2876e,2025-07-26,37.09,3100,5
78bd06d4-0d07-4090-a9fb-dcacbc61ec74,2026-01-16,27046.48,5000,2
2d66b821-806d-456b-8d51-ae68951a4570,2026-04-04,32897.89,5000,10
014c48f4-e4c0-4bcc-936c-e7e43a0822a0,2026-02-28,44924.36,3100,10
83561e1b-066a-4c13-bbf8-6f6542598b84,2025-04-30,35449.07,1000,12
732ff8b0-fb1d-4ac8-8021-e98b7769c90f,2025-06-04,9138.47,2100,7
0a8c467c-25a1-4aec-b0ec-e5b9567856f6,2025-06-18,53423.48,2200,12
49a92621-f09b-486e-bdce-f4629b9613c9,2025-06-30,25520.86,5000,7
3cc86917-3044-4a82-91fd-6a670efd1ca7,2025-12-03,32962.33,1000,14
03a1d2c4-bfd9-428a-a289-7767964fefb5,2025-06-30,70945.25,2200,11
066483cf-cc67-4ff5-80a7-7fccb50a5091,2026-02-20,46227.83,1000,14
68c1a729-6637-44e4-9f64-b0ce38e37375,2026-01-16,35728.1,3100,14
9da9d30d-3caf-496d-8b1a-3426191ba6ba,2025-08-20,14195.34,1000,6
884120a9-0b40-4002-8219-d0189752a9bd,2025-09-03,14225.81,3100,4
2c6819ad-fd26-4237-a8aa-5b1f319c5938,2025-12-09,6796.96,2100,14
138710b0-3b22-4c92-b02a-7caa5d87db45,2025-11-16,16202.12,2100,14
ad9a2381-a981-4b67-886d-21d4fdd506aa,2026-02-17,2780.96,5000,14
e4107e1a-2cfb-4598-bbc0-df97f8dffd53,2025-09-20,29545.21,5000,1
1709c597-6d12-4f92-9ee9-5514e3782f81,2026-04-06,53706.21,4100,6
09f3a8c9-5911-4224-833f-21d487a9aa85,2025-08-22,21658.94,3100,10
3115ce23-4806-4491-94dc-860a12a35e6e,2025-04-24,23463.37,4100,4
25b01e23-adb3-4cf8-896d-d8212be6a33f,2025-10-23,38479.89,2100,13
fa62ba69-8835-43bc-8a5f-0c3841766e07,2025-06-05,63538.32,2100,5
9e33fcf6-000a-4f4c-83de-3de347058010,2025-09-12,66980.18,4100,13
4d601901-3830-4715-9be7-3673b752f5a3,2025-11-27,73721.74,5000,1
582c26a4-3294-4f18-a31c-7a712a8c3fe0,2025-06-16,53618.25,5000,15
fc596970-81c8-479c-ba54-4a2787ecf068,2025-04-30,27425.98,3100,10
8c288db7-014d-4ef5-89d9-ca46c45b7d8f,2025-07-31,34185.13,1000,9
20560701-75a9-4298-973a-5c77070298f1,2025-09-15,72878.54,4100,4
d3dcde17-9816-4cb3-904a-34ebd5314f9a,2026-02-27,40339.7,2100,7
1a8c4955-1c41-4ba6-8879-7f2fda0f27a0,2025-09-26,10566.53,2200,14
1a38f4dd-7635-4714-a502-c7de5971d4e6,2026-04-13,23607.79,3100,10
